molecule_chembl_id,median_ic50_nM,n_measurements,min_ic50_nM,max_ic50_nM,pIC50,canonical_smiles,valid_smiles
CHEMBL5288276,3.0,3,0.86,78.0,8.522878745280337,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C(C)=O)c3ccccc23)n1,True
CHEMBL5288582,271.0,1,271.0,271.0,6.567030709125595,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5ccoc5c4)nn32)CC1,True
CHEMBL5288751,450.0,1,450.0,450.0,6.346787486224656,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C5CC5)c(OC)c4)nn32)CC1,True
CHEMBL5288888,0.116,5,0.027,818.0,9.935542010773082,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,True
CHEMBL5288957,609.0,1,609.0,609.0,6.215382707367125,COc1cc2c(Nc3ccc(-c4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL5289003,111.0,1,111.0,111.0,6.954677021213342,C=CC(=O)N1CC[C@H](n2cc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,True
CHEMBL5289059,104.35,2,8.7,200.0,6.981507546598527,C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4cc[nH]c4c3)n2)ccc1N(C)CCN(C)C,True
CHEMBL5289250,1760.0,1,1760.0,1760.0,5.75448733218585,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c(Cl)c(OC)c4)nn32)CC1,True
CHEMBL5289304,5.325,2,0.65,10.0,8.273680387889225,C=CC(=O)N1CCCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1ccc2OC,True
CHEMBL5289352,550.0,1,550.0,550.0,6.259637310505756,COc1cc2c(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL5289358,7.35,2,6.3,8.4,8.133712660915805,O=C(N/N=C/c1cnc(N2CCCC2)nc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,True
CHEMBL5289560,94.0,1,94.0,94.0,7.026872146400302,CCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(C(F)(F)F)cc12,True
CHEMBL5289623,4310.0,1,4310.0,4310.0,5.3655227298392685,C=CC(=O)N1CCc2ccc(N3C(=O)CCc4cnc5ccc(-c6cnn(C)c6)cc5c43)cc21,True
CHEMBL5289859,0.32,3,0.16,15.0,9.494850021680094,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2c[nH]c3ccccc23)n1,True
CHEMBL5290094,102.0,1,102.0,102.0,6.991399828238082,COc1cccc(-c2cc(=O)c3ccccc3o2)c1NC(=O)OCCOC(=O)NCCN(C)CCN/N=N/c1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,True
CHEMBL5290095,227.0,1,227.0,227.0,6.6439741428068775,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@@H](C)CCCCCC)CC1,True
CHEMBL5290340,20.0,1,20.0,20.0,7.698970004336019,COc1cc2c(Nc3ccc(Oc4ccccc4F)cc3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL5290503,952.0,1,952.0,952.0,6.021363051615525,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3Br)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL5290583,3.355,2,0.22,6.49,8.474307475494989,C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1ccc2F,True
CHEMBL5290595,148.4,1,148.4,148.4,6.828566099056992,CN1CCN(CCC(=O)N2CCOc3c2ccc2ncnc(Nc4cccc(C(F)(F)F)c4)c32)CC1,True
CHEMBL5290879,729.0,1,729.0,729.0,6.137272471682025,COc1cc2c(Nc3ccc(Oc4cccc(Cl)c4)cc3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL5290929,43.0,1,43.0,43.0,7.366531544420414,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)C[C@H]1CCCN1C,True
CHEMBL5290971,227.0,1,227.0,227.0,6.6439741428068775,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,True
CHEMBL5291010,210.0,1,210.0,210.0,6.6777807052660805,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)OCC4)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL5291034,5.4,1,5.4,5.4,8.267606240177031,C=CC(=O)N1CC[C@@H](n2nc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,True
CHEMBL52913,26.625,2,0.25,53.0,7.574710383553206,C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,True
CHEMBL5291353,15.0,1,15.0,15.0,7.823908740944319,C=CC(=O)Nc1cc(Nc2ncc(-c3cnn(C)c3)c(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL5291403,0.4,1,0.4,0.4,9.397940008672037,C=CC(=O)N1CC[C@@H](n2cc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,True
CHEMBL5291434,47.4,2,2.7,92.1,7.324221658325915,CCC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4cc[nH]c4c3)n2)c(OC)cc1N1CCN(C)CC1,True
CHEMBL5291481,102.0,1,102.0,102.0,6.991399828238082,O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2C2CC2)o1,True
CHEMBL529663,23000.0,1,23000.0,23000.0,4.638272163982407,COc1cc(C2=C(c3c[nH]c4ccccc34)CNC2=O)cc(OC)c1OC,True
CHEMBL5303395,65.0,1,65.0,65.0,7.187086643357144,C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C1,True
CHEMBL53062,7.3,2,2.6,12.0,8.136677139879545,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,True
CHEMBL53121,124.0,1,124.0,124.0,6.906578314837764,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,True
CHEMBL5314498,579.0,1,579.0,579.0,6.237321436272564,C=CC(=O)NC1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccc6c(c5)ncn6C)c(C)c4)c3n2)CC1,True
CHEMBL5314564,28.37,4,19.95,50.12,7.547140664204147,C=CC(=O)Nc1cc(Nc2nccc(Nc3cc(Cl)c(F)cc3C(C)(C)O)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,True
CHEMBL53156,11.55,2,3.1,20.0,7.937418015771836,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,True
CHEMBL53203,5.3,2,4.8,5.8,8.275724130399212,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,True
CHEMBL53299,2.3,1,2.3,2.3,8.638272163982407,COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,True
CHEMBL53300,0.79,1,0.79,0.79,9.102372908709558,Nc1ccc2ncncc2c1,True
CHEMBL53375,39.0,1,39.0,39.0,7.4089353929735005,COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,True
CHEMBL533849,500.0,1,500.0,500.0,6.301029995663981,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,True
CHEMBL53404,100.0,1,100.0,100.0,7.0,CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,True
CHEMBL53428,7.0455,2,0.091,14.0,8.15208818076107,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,True
CHEMBL534948,2730.0,1,2730.0,2730.0,5.5638373529592435,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12.Cl,True
CHEMBL535,140.0,3,31.8,18000.0,6.853871964321762,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,True
CHEMBL53552,603.0,1,603.0,603.0,6.219682687859849,c1ccc(CNc2ncnc3cccnc23)cc1,True
CHEMBL53555,2.035,2,0.77,3.3,8.691435586438761,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,True
CHEMBL53637,1.95,2,1.6,2.3,8.709965388637482,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,True
CHEMBL53665,9.6,2,1.2,18.0,8.017728766960431,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,True
CHEMBL53690,2.705,2,0.91,4.5,8.567832730557411,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,True
CHEMBL53711,21.0,1,21.0,21.0,7.6777807052660805,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,True
CHEMBL53753,15.0,1,15.0,15.0,7.823908740944319,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,True
CHEMBL53796,20.8,2,9.6,32.0,7.681936665037238,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,True
CHEMBL53850,7.0,1,7.0,7.0,8.154901959985743,CNc1ccc2ncncc2c1,True
CHEMBL538507,2100.0,1,2100.0,2100.0,5.6777807052660805,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl,True
CHEMBL538757,8800.0,1,8800.0,8800.0,5.055517327849831,COC(=O)c1ccccc1SCC(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,True
CHEMBL538798,2511.89,1,2511.89,2511.89,5.59999938302362,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1.Cl,True
CHEMBL538814,460.0,1,460.0,460.0,6.337242168318426,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,True
CHEMBL538909,600.0,1,600.0,600.0,6.221848749616356,N#C/C(=C/c1cc(Cc2ccccc2)c(O)c(Cc2ccccc2)c1)C(N)=O,True
CHEMBL53898,700.0,2,700.0,700.0,6.154901959985743,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,True
CHEMBL539102,120.23,1,120.23,120.23,6.919987152892072,COc1ccc2ncnc(Nc3ccccc3)c2c1.Cl,True
CHEMBL5393923,0.105,2,0.06,0.15,9.978810700930062,COc1cc(N2CCC(N3CC(C)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,True
CHEMBL53940,9.0,1,9.0,9.0,8.045757490560675,CNc1cc2c(Nc3ccccc3)ncnc2cn1,True
CHEMBL5394139,21.0,2,3.0,39.0,7.6777807052660805,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CC4)c23)c1,True
CHEMBL5394606,42.0,1,42.0,42.0,7.376750709602099,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(CC)CC)c12,True
CHEMBL5394752,249.0,1,249.0,249.0,6.603800652904264,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)/C=C/C)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,True
CHEMBL5395370,180.0,1,180.0,180.0,6.7447274948966935,C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,True
CHEMBL5395404,727.13,1,727.13,727.13,6.138387936822672,Cc1sc([Se]c2sc(C)c(-c3cccc(Cl)c3)c2C(=O)NC(CO)C(=O)N2CCCC2)c(C(=O)NC(CO)C(=O)N2CCCC2)c1-c1cccc(Cl)c1,True
CHEMBL5395951,24.0,6,2.4,166.0,7.619788758288394,CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)s2)CC1,True
CHEMBL5396086,0.185,2,0.12,0.25,9.732828271596986,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,True
CHEMBL5396183,2221.5,2,442.0,4001.0,5.65335368242311,Cn1cc(-c2ccnc(Nc3cccc(OCCOCCn4ccnc4[N+](=O)[O-])c3)n2)c2ccccc21,True
CHEMBL5396915,31.0,1,31.0,31.0,7.508638306165727,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,True
CHEMBL5397111,206.0,1,206.0,206.0,6.686132779630847,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C(C)C)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,True
CHEMBL5397162,256.0,1,256.0,256.0,6.59176003468815,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)CC)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,True
CHEMBL5397490,745.0,1,745.0,745.0,6.127843727251707,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,True
CHEMBL5397557,1.0,1,1.0,1.0,9.0,OCc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,True
CHEMBL5397642,8.5,1,8.5,8.5,8.070581074285707,CCS(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3OC)n2)s1,True
CHEMBL5397801,0.33,3,0.12,460.7,9.481486060122112,COc1cc(N2CCC(N3CC(CC#N)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,True
CHEMBL5397983,2671.0,1,2671.0,2671.0,5.573326111978627,Cn1cc(-c2ccnc(Nc3ccc(Cl)c(OCCOCCn4ccnc4[N+](=O)[O-])c3)n2)c2ccccc21,True
CHEMBL5398132,124.5,2,26.0,223.0,6.904830648568245,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1OCCN(C)C,True
CHEMBL539822,0.47,1,0.47,0.47,9.327902142064282,Cl.Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,True
CHEMBL5398686,17.0,1,17.0,17.0,7.769551078621726,[2H]C([2H])([2H])N(Cc1ccccc1)c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12,True
CHEMBL5398727,2060.0,2,100.0,4020.0,5.686132779630847,CN1C(=O)C(C(=O)NN)N(C)c2ccccc21,True
CHEMBL5398753,98.0,1,98.0,98.0,7.008773924307505,O=C(CSc1nc2ccccc2c(=O)n1CCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,True
CHEMBL5398800,1308.0,1,1308.0,1308.0,5.883392256011751,Cc1ccc(OCCOCCn2ccnc2[N+](=O)[O-])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,True
CHEMBL5398817,20.0,1,20.0,20.0,7.698970004336019,CN(C)CCn1ccc2cc(Nc3nccc(-c4sc(NS(=O)(=O)C5CCCCC5)nc4-c4ccc(F)cc4)n3)ccc21,True
CHEMBL5398855,5018.0,2,536.0,9500.0,5.299469343021409,Cc1ccc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1OCCOCCn1ccnc1[N+](=O)[O-],True
CHEMBL5398953,37.0,1,37.0,37.0,7.431798275933005,CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(NC(=O)C(C)C)c21,True
CHEMBL5399653,0.11,2,0.07,0.15,9.958607314841775,COc1cc(N2CCC(N3CC(C(C)(C)O)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,True
CHEMBL5400012,158.5,2,32.0,285.0,6.79997073344623,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCOCC4)nc3)oc3ncnc(NC4CCCC4)c23)c1,True
CHEMBL5400143,15.0,1,15.0,15.0,7.823908740944319,CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(C5CCN(C)CC5)cc4)n3)s2)CC1,True
CHEMBL5400219,19.0,1,19.0,19.0,7.721246399047171,C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(CC)CC)c12,True
CHEMBL5400371,210.0,1,210.0,210.0,6.6777807052660805,C#CCCC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(NC(=O)CCCCc5cc5=O)c4)n3)c(OC)c2)CC1,True
CHEMBL5400539,7.35,2,6.3,8.4,8.133712660915805,O=C(N/N=C/c1cnc(N2CCCC2)nc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,True
CHEMBL540068,15.63,2,1.26,30.0,7.806041021980813,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC.Cl,True
CHEMBL540082,158.0,1,158.0,158.0,6.801342913045577,Cl.O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,True
CHEMBL5400930,251.0,7,150.0,1297.0,6.600326278518962,C=CC(=O)Nc1cc(-c2cn(C)c3ccccc23)ncn1,True
CHEMBL5400975,60.0,1,60.0,60.0,7.221848749616356,CC1=NNC2Oc3ncn(N)c(=N)c3C(c3ccccc3Br)C12,True
CHEMBL5401094,28.0,1,28.0,28.0,7.552841968657781,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1nccc(-n2ccnc2-c2ccc(F)cc2)n1,True
CHEMBL5401125,375.0,2,300.0,450.0,6.425968732272281,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N(C)C,True
CHEMBL5401490,818.0,1,818.0,818.0,6.087246696328677,Cn1cc(-c2ccnc(Nc3cccc(C(=O)NCCOCCn4ccnc4[N+](=O)[O-])c3)n2)c2ccccc21,True
CHEMBL5401500,6.3,1,6.3,6.3,8.200659450546418,CCS(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN4CCOCC4)c3)n2)s1,True
CHEMBL5401604,1179.0,1,1179.0,1179.0,5.928486194904911,Cn1cc(-c2ccnc(Nc3ccc(OCCCCn4ccnc4[N+](=O)[O-])cc3)n2)c2ccccc21,True
CHEMBL5401619,11.0,3,10.0,265.0,7.958607314841775,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCN(C)C,True
CHEMBL5401705,289.0,1,289.0,289.0,6.539102157243452,COc1ccc(-c2nccn2-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)cc1,True
CHEMBL5401943,3849.0,2,262.0,7436.0,5.4146520889054095,CC(=O)c1ccc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1OCCOCCn1ccnc1[N+](=O)[O-],True
CHEMBL5402031,13.0,1,13.0,13.0,7.886056647693163,CCN(CC)CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(NC(C)=O)c21,True
CHEMBL5402235,23.0,1,23.0,23.0,7.638272163982407,CCN(CC)CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(NC(=O)C=C(C)C)c21,True
CHEMBL5402816,24.0,1,24.0,24.0,7.619788758288394,CCN(CC)CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(Cl)c21,True
CHEMBL540292,7300.0,1,7300.0,7300.0,5.136677139879544,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,True
CHEMBL5403023,43.0,2,10.0,76.0,7.366531544420414,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H]4C[C@@H](O)C4)c23)ccc1N(C)CCN(C)C,True
CHEMBL5403085,72.0,3,51.0,552.0,7.142667503568731,CC(C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N1CC(C(C)(C)O)C1,True
CHEMBL5403478,133.0,1,133.0,133.0,6.876148359032914,CN(Cc1ccccn1)c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12,True
CHEMBL5403510,0.3,1,0.3,0.3,9.522878745280337,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CO)cc3)cc12)c1ccccc1,True
CHEMBL5403588,100.0,1,100.0,100.0,7.0,CN(C)CCn1ncc2cc(Nc3ncc([N+](=O)[O-])c(-c4cn(C)c5ccccc45)n3)cc(Cl)c21,True
CHEMBL5404033,127.0,1,127.0,127.0,6.896196279044043,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4cccc(C(=O)O)c4)cc23)c1,True
CHEMBL5404315,90.0,1,90.0,90.0,7.045757490560675,CN(C)CCn1ccc2cc(Nc3nccc(-n4ccnc4-c4cccc(F)c4)n3)ccc21,True
CHEMBL5404368,712.0,1,712.0,712.0,6.147520006363143,C=CC(=O)N1CC[C@@H](N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,True
CHEMBL5404639,2.8,4,1.3,6.7,8.55284196865778,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccc(F)cc23)c1,True
CHEMBL5404784,144.0,1,144.0,144.0,6.84163750790475,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccccc2F)CC1,True
CHEMBL5404799,4.5,1,4.5,4.5,8.346787486224656,CC(C)N(Cc1ccccc1)c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12,True
CHEMBL5405163,0.145,2,0.113,0.177,9.838631997765026,COc1c(F)cccc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,True
CHEMBL5405222,6.5,3,5.6,60.0,8.187086643357144,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCC(F)F,True
CHEMBL5405276,217.0,1,217.0,217.0,6.66354026615147,CCC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,True
CHEMBL5405341,21.0,1,21.0,21.0,7.6777807052660805,CCC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(CC)CC)c12,True
CHEMBL5405436,5900.0,1,5900.0,5900.0,5.229147988357855,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\CNc3ccc(F)cc32)c1C,True
CHEMBL5405737,4.5,3,3.7,55.0,8.346787486224656,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCCF,True
CHEMBL540590,48.0,1,48.0,48.0,7.318758762624412,Cl.O=[N+]([O-])c1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,True
CHEMBL5406084,60.0,1,60.0,60.0,7.221848749616356,CCN(CC)CCn1ncc2cc(Nc3nccc(-c4cn(S(=O)(=O)CC)c5ccccc45)n3)cc(NC(=O)C(C)C)c21,True
CHEMBL5406303,7.6,1,7.6,7.6,8.119186407719209,CCS(=O)(=O)n1cc(-c2ccnc(Nc3ccc4c(cnn4CCN(C)C)c3)n2)c2ccccc21,True
CHEMBL5406494,41.5,2,14.0,69.0,7.3819519032879075,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N(C)C)cc3)oc3ncnc(NCCO)c23)c1,True
CHEMBL5406587,2.1,1,2.1,2.1,8.67778070526608,CN(C)CCn1ccc2cc(Nc3nccc(-c4sc(N)nc4-c4ccc(F)cc4)n3)ccc21,True
CHEMBL5406771,45.0,1,45.0,45.0,7.346787486224656,COCCOCCOCCOc1ccc(-c2cc3c(N(C)Cc4ccccc4)ncnc3[nH]2)cc1,True
CHEMBL5406792,12.5,2,6.0,19.0,7.903089986991944,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(NC)c23)c1,True
CHEMBL5406924,125.5,2,118.0,133.0,6.901356274182943,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(CO)cc4)cc23)c1,True
CHEMBL5406951,3.7,1,3.7,3.7,8.431798275933005,CN(c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12)[C@H](CO)c1ccccc1,True
CHEMBL540701,79.0,1,79.0,79.0,7.102372908709558,C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,True
CHEMBL5407309,14.0,7,6.5,1060.0,7.853871964321762,CCS(=O)(=O)n1cc(-c2ccnc(Nc3cc(NC(C)=O)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,True
CHEMBL5407489,2.5,1,2.5,2.5,8.602059991327963,CN(C)CCn1ccc2cc(Nc3nccc(-c4sc(NS(C)(=O)=O)nc4-c4ccc(F)cc4)n3)ccc21,True
CHEMBL5408234,1800.0,1,1800.0,1800.0,5.7447274948966935,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N(C)C)cc3)nc3ccc(Cl)cc23)c1,True
CHEMBL5408255,152.0,1,152.0,152.0,6.818156412055227,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccc(F)cc2)CC1,True
CHEMBL5408433,341.0,1,341.0,341.0,6.467245621007502,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C(C)C)c4c(cnn4CCN(C)C)c3)n2)c2ccccc21,True
CHEMBL5408586,50.0,2,44.0,56.0,7.301029995663981,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)C(C)C)c23)c1,True
CHEMBL54088,4.390000000000001,2,0.48,8.3,8.357535479757878,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,True
CHEMBL5408900,20.0,1,20.0,20.0,7.698970004336019,CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,True
CHEMBL5408941,92.0,1,92.0,92.0,7.036212172654444,CN(C)CCn1ncc2cc(Nc3ncc(C(F)(F)F)c(-c4cn(C)c5ccccc45)n3)cc(Cl)c21,True
CHEMBL54091,1.4100000000000001,2,0.72,2.1,8.85078088734462,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,True
CHEMBL5409123,16.0,2,7.0,25.0,7.795880017344075,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N(C)CCN(C)C)cc3)oc3ncnc(NCCO)c23)c1,True
CHEMBL5409629,86.0,1,86.0,86.0,7.0655015487564325,CN(C)CCn1ccc2cc(Nc3nccc(-n4ccnc4-c4ccc(Cl)cc4)n3)ccc21,True
CHEMBL5409736,18800.0,1,18800.0,18800.0,4.72584215073632,Cc1nc2c(c(C)c1O)/C(=C/c1ccc3ccccc3n1)C(=O)N2,True
